id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
72wEtgEkcLQ5x4F4ktiVSH,Pa' Mayté,spotify:track:72wEtgEkcLQ5x4F4ktiVSH,"Carlos Vives, ",0.0287,0.716,188720,0.871,0.00000632,0,0.117,-7.336,0,0.0606,123.851,4,0.966
2cZrrQMjB63c0iIugYH9zS,Rain Over Me,spotify:track:2cZrrQMjB63c0iIugYH9zS,"Pitbull, Marc Anthony, ",0.00416,0.61,231573,0.906,0,0,0.758,-2.117,1,0.0647,127.917,4,0.291
3WXfQDsASfXrSojk9WB3aR,En Barranquilla Me Quedo,spotify:track:3WXfQDsASfXrSojk9WB3aR,"Joe Arroyo, La Verdad, ",0.172,0.642,312480,0.7,0.000232,1,0.0895,-9.213,1,0.0552,103.899,4,0.781
3Rjc14RoRucHhEWvv3W3xW,La Vida Es Un Carnaval,spotify:track:3Rjc14RoRucHhEWvv3W3xW,"Celia Cruz, ",0.439,0.82,275253,0.717,0.00107,8,0.236,-6.191,1,0.0722,104.005,4,0.848
4jNQhO0UX7rwoJ1dqDrH7x,Mujer Latina,spotify:track:4jNQhO0UX7rwoJ1dqDrH7x,"Thalía, ",0.145,0.795,217773,0.967,0.0000065,1,0.0914,-5.489,0,0.081,126.83,4,0.964
3AetZLFrhRzIjNP0laKCLk,El Preso,spotify:track:3AetZLFrhRzIjNP0laKCLk,"Fruko Y Sus Tesos, ",0.157,0.622,294253,0.711,0.00237,5,0.113,-7.263,0,0.039,106.154,4,0.804
23Lgoeqq4qXv5ma7YZmA06,La Tanga,spotify:track:23Lgoeqq4qXv5ma7YZmA06,"Oro Solido, ",0.14,0.652,268107,0.844,0.00000224,11,0.0845,-5.552,1,0.189,84.88,4,0.477
3BmwNuqx9pCqjLplOVNBLY,A Puro Dolor,spotify:track:3BmwNuqx9pCqjLplOVNBLY,"Son By Four, ",0.322,0.463,261360,0.876,0.00000132,1,0.409,-4.837,1,0.0468,92.092,4,0.575
0bIye27QbOvSrTAmCViX5O,La pachanga,spotify:track:0bIye27QbOvSrTAmCViX5O,"Vilma Palma E Vampiros, ",0.00244,0.681,281933,0.918,0.000535,9,0.119,-4.83,0,0.0508,105.031,4,0.552
2wlptOJ1g5fvLdu6ruKCKU,Madre Tierra (Oye),spotify:track:2wlptOJ1g5fvLdu6ruKCKU,"Chayanne, ",0.0183,0.695,205920,0.954,0,0,0.249,-3.501,1,0.0607,124.961,4,0.781
32m3Omefuw5UynvibnMMOY,Fiesta - Remix,spotify:track:32m3Omefuw5UynvibnMMOY,"Bomba Estéreo, Will Smith, Ricky Reed, ",0.00904,0.614,196352,0.907,0.000131,4,0.36,-2.536,0,0.143,122.906,4,0.354
1U1qSHiLsuyVuGawdPfqud,Get Down,spotify:track:1U1qSHiLsuyVuGawdPfqud,"MEG \ NERAK, ",0.0131,0.535,180472,0.993,0.00724,4,0.292,-1.561,0,0.101,127.003,4,0.325
2xg8KF2BrxW70v13Twxw6J,Weekend - East & Young Remix,spotify:track:2xg8KF2BrxW70v13Twxw6J,"Louis The Child, Icona Pop, East & Young, ",0.01,0.834,251565,0.674,0.000034,0,0.0555,-4.476,1,0.0659,126.034,4,0.334
3yT72lp7CMiGKiuqJUq5Ss,Borrowed Lives (feat. NVDES),spotify:track:3yT72lp7CMiGKiuqJUq5Ss,"Pierce Fulton, NVDES, ",0.0711,0.719,313580,0.737,0.00285,2,0.304,-5.219,1,0.032,127.991,4,0.356
5BIjJP1zlOa3iY65RSkXkr,Nevada (feat. Cozi Zuehlsdorff),spotify:track:5BIjJP1zlOa3iY65RSkXkr,"Vicetone, Cozi Zuehlsdorff, ",0.299,0.605,208562,0.783,0.000175,3,0.133,-4.271,1,0.0324,124.015,4,0.102
0yYQiBauQagFpQmEnVnNuB,This Is Love - King Arthur Remix,spotify:track:0yYQiBauQagFpQmEnVnNuB,"Tritonal, Chris Ramos, Shanahan, King Arthur, ",0.000283,0.614,173333,0.884,0.818,9,0.164,-4.754,0,0.0334,125.993,4,0.146
3YZCgdWOQcsPYLQ1pGxAfd,Freak,spotify:track:3YZCgdWOQcsPYLQ1pGxAfd,"R3hab, Quintino, ",0.18,0.679,160476,0.867,0,11,0.667,-3.867,0,0.219,125.988,4,0.62
13HEIb4DeOsMN8x8SxhzN8,So Much Love,spotify:track:13HEIb4DeOsMN8x8SxhzN8,"Muzzaik, Stadiumx, ",0.000973,0.653,185669,0.934,0.000512,7,0.144,-2.878,1,0.295,127.029,4,0.53
2iwuVfywrt9K29Rc8opPOp,This One's For You (feat. Zara Larsson) - Faustix Remix; Official Song UEFA EURO 2016,spotify:track:2iwuVfywrt9K29Rc8opPOp,"David Guetta, Zara Larsson, Faustix, ",0.00676,0.554,184500,0.798,0.000334,9,0.0502,-5.821,0,0.0411,109.967,4,0.47
7Ct0Q46k5PkXzYiNE5D2dn,Summer on You,spotify:track:7Ct0Q46k5PkXzYiNE5D2dn,"Sam Feldt, Lucas & Steve, Wulf, ",0.0295,0.731,160009,0.727,0.00000456,7,0.171,-5.608,0,0.0356,120.968,4,0.616
78XHc4YZBHwdEI3W2iL86Q,Long Way Home,spotify:track:78XHc4YZBHwdEI3W2iL86Q,"Paris & Simo, Joey Dale, Brandon Lehti, ",0.00196,0.455,196766,0.791,0,9,0.489,-3.996,1,0.0386,128.032,4,0.289
2QtUFjtiqu0dQsHzxMQA72,Once Upon A Time,spotify:track:2QtUFjtiqu0dQsHzxMQA72,"Kill The Buzz, Harrison, ",0.0512,0.489,219070,0.898,0,9,0.341,-3.466,0,0.0683,129.156,4,0.342
7JGqyqdzijtJeqVRhADFZd,Bring Back the Summer (feat. OLY),spotify:track:7JGqyqdzijtJeqVRhADFZd,"Rain Man, OLY, ",0.0691,0.654,200204,0.752,0.00000179,11,0.077,-3.676,0,0.0316,97.998,4,0.475
3UAJsFLo2Bx6IEof6xPyBn,Never Giving Up,spotify:track:3UAJsFLo2Bx6IEof6xPyBn,"Tom Swoon, ",0.00244,0.514,202500,0.753,0,1,0.107,-7.536,1,0.0654,128.063,4,0.209
34P8D49tOZahwQRePYGEIt,The Touch,spotify:track:34P8D49tOZahwQRePYGEIt,"KOLAJ, ",0.00954,0.643,250720,0.765,0.00317,0,0.0411,-6.044,1,0.0336,111.972,4,0.337
6LPmoKUMMNVHHTmkIxpJ6d,Piece Of Me,spotify:track:6LPmoKUMMNVHHTmkIxpJ6d,"MK, Becky Hill, ",0.00721,0.678,187510,0.917,0,5,0.269,-2.318,0,0.0796,121.962,4,0.683
1qnveWkOeefToJrPGWRlDg,Summer Heat - Radio Mix,spotify:track:1qnveWkOeefToJrPGWRlDg,"Solidisco, ",0.00552,0.735,174146,0.664,0,0,0.0755,-5.297,0,0.0331,122.888,4,0.591
408FKTb5iuLm0f978MOfxF,Hands,spotify:track:408FKTb5iuLm0f978MOfxF,"Gareth Emery, Alastor, London Thor, ",0.0227,0.549,262165,0.767,0.000207,7,0.165,-5.836,1,0.069,128.046,4,0.218
0AO9DGpcykQBK34LwYRBaj,I'm In Love - Tom Swoon Remix Edit,spotify:track:0AO9DGpcykQBK34LwYRBaj,"Djerem, Tom Swoon, ",0.292,0.686,156190,0.917,0.000401,3,0.212,-2.725,1,0.0382,125.99,4,0.421
04xv54hUEufXk0GVTSQ5C9,U Are,spotify:track:04xv54hUEufXk0GVTSQ5C9,"Paul Oakenfold, Amba Shepherd, BRKLYN, ",0.0313,0.501,237661,0.74,0,10,0.337,-5.125,1,0.0569,127.97,4,0.187
0Z98glGrCngj9wnW6Wkpsh,Para Voce - 2016 Summer Mix,spotify:track:0Z98glGrCngj9wnW6Wkpsh,"Gregor Salto, Curio Capoeira, ",0.0122,0.771,152230,0.888,0,7,0.129,-3.956,1,0.0548,126.986,4,0.787
6NSjdFYF2zxgQ7UvsKoRxy,Jackpot (The Him Remix),spotify:track:6NSjdFYF2zxgQ7UvsKoRxy,"Jocelyn Alice, ",0.021,0.624,190820,0.864,0.000407,2,0.233,-5.341,1,0.0564,122.03,4,0.409
4D4lv6Qps2bdndqLPYBlqu,All Four Walls,spotify:track:4D4lv6Qps2bdndqLPYBlqu,"Gorgon City, Vaults, ",0.0176,0.578,192070,0.855,0.0411,5,0.0734,-6.246,0,0.0362,123.975,4,0.693
3yoNx32KYIWl6usnkZ7cBR,Doppler,spotify:track:3yoNx32KYIWl6usnkZ7cBR,"Madison Mars, ",0.00442,0.442,211607,0.892,0.381,1,0.04,-2.762,1,0.0614,125.869,4,0.206
4EupaZnUh9CBOTisAoGesq,Right Now - Sam Feldt Radio Edit,spotify:track:4EupaZnUh9CBOTisAoGesq,"King Arthur, Sam Feldt, Trm, ",0.152,0.657,197584,0.941,0.00000376,4,0.282,-2.255,1,0.033,123.075,4,0.608
0KklLSXgYW5k4m78YaBIIt,Something Better - Two Friends Remix,spotify:track:0KklLSXgYW5k4m78YaBIIt,"Audien, Lady Antebellum, ",0.375,0.69,265893,0.911,0.00176,2,0.0744,-4.422,1,0.0888,125.986,4,0.328
4bU1Jfv68V1Ea9Zro51J2o,Silhouette,spotify:track:4bU1Jfv68V1Ea9Zro51J2o,"Goldroom, ",0.0804,0.702,268053,0.651,0.11,9,0.121,-7.072,0,0.037,114.984,4,0.215
0TGZE5GTnoljbhWjJe8IU2,Feel Right,spotify:track:0TGZE5GTnoljbhWjJe8IU2,"Wolfgang Gartner, J Hart, ",0.00671,0.504,195760,0.877,0,9,0.093,-4.077,1,0.0478,128.107,4,0.0844
2POSuQsl1kR3kqaJIuLooH,Summer Dream,spotify:track:2POSuQsl1kR3kqaJIuLooH,"Markus Schulz, Mia Koo, ",0.386,0.476,203558,0.799,0,11,0.186,-5.109,0,0.257,127.569,4,0.54
5iBKjuwu9ejyHOtK9Vgauy,Broken Drum (feat. Fitz of Fitz and The Tantrums),spotify:track:5iBKjuwu9ejyHOtK9Vgauy,"Cash Cash, Fitz and The Tantrums, ",0.0625,0.657,198227,0.893,0,7,0.0688,-2.416,1,0.0739,127.992,4,0.516
6F1kPSgdnlSzZRfskE9vaV,Lions in the Wild,spotify:track:6F1kPSgdnlSzZRfskE9vaV,"Martin Garrix, Third Party, ",0.00434,0.504,211890,0.847,0,7,0.816,-6.81,0,0.0442,127.854,4,0.279
64BbRFQBFPpSKhmCZ5w7K1,How Many,spotify:track:64BbRFQBFPpSKhmCZ5w7K1,"W&W, ",0.04,0.554,168250,0.884,0.000225,4,0.132,-3.548,0,0.108,128.036,4,0.218
3fvNrRsXutjz8ZuMS67eBN,Summer Nights - Tiësto’s Deep House Remix,spotify:track:3fvNrRsXutjz8ZuMS67eBN,"Tiësto, John Legend, ",0.0114,0.616,192097,0.887,0,5,0.387,-3.914,0,0.0568,123.984,4,0.427
6ciGkYEEqNtesCLLKxeobq,Freefall - Manse Remix,spotify:track:6ciGkYEEqNtesCLLKxeobq,"Armin van Buuren, BullySongs, Manse, ",0.0931,0.409,153398,0.633,0.00000138,2,0.534,-6.402,1,0.0401,128.067,4,0.23
2ig0x2zNvcOugS1Z0YCnHb,Is It Love,spotify:track:2ig0x2zNvcOugS1Z0YCnHb,"3LAU, Yeah Boy, ",0.0671,0.643,228960,0.742,0.00379,9,0.161,-7.2,1,0.0412,125.001,4,0.296
5cNy5tzvHFiOXZMjFjhh4S,Halo,spotify:track:5cNy5tzvHFiOXZMjFjhh4S,"Codeko, Envy Monroe, ",0.017,0.588,215625,0.969,0.0218,5,0.369,-2.577,0,0.0518,127.961,4,0.216
1tvJeJdiAudDVUemYryJAA,Anything,spotify:track:1tvJeJdiAudDVUemYryJAA,"Rodrigo Deem, Las Salinas, Emily Harder, ",0.0208,0.615,189583,0.971,0.0108,10,0.126,-5.689,0,0.151,127.995,4,0.324
19nmphx2ubJiYnZBMMI6ud,Broken Souls,spotify:track:19nmphx2ubJiYnZBMMI6ud,"APEK, Shanahan, Andrew Jackson, ",0.145,0.587,220312,0.769,0,7,0.0839,-5.977,0,0.045,127.945,4,0.371
0sngiVJyKV4dysUNCmkTi9,Disappear,spotify:track:0sngiVJyKV4dysUNCmkTi9,"Tom Staar, NEW_ID, ",0.00378,0.554,215510,0.974,0.0000133,0,0.415,-3.092,1,0.0553,125.976,4,0.439
4XymYQMoYQM7tvquz1ep9h,Cool,spotify:track:4XymYQMoYQM7tvquz1ep9h,"Alesso, Roy English, ",0.0277,0.532,221667,0.847,0,6,0.451,-2.408,0,0.0312,128.01,4,0.492
1Hk0QRlUFCHYG6zIvUh0Xd,Summer,spotify:track:1Hk0QRlUFCHYG6zIvUh0Xd,"Marshmello, ",0.00695,0.583,233239,0.748,0.0241,6,0.22,-4.798,1,0.0292,142.029,4,0.234
5Lt0L3Hc2eSZXPIOGWXcd8,Leave A Trace - Goldroom Remix,spotify:track:5Lt0L3Hc2eSZXPIOGWXcd8,"CHVRCHES, ",0.168,0.722,299063,0.789,0.0177,9,0.0913,-5.484,1,0.041,112.001,4,0.0469
5tyymOcWpbYH54XPj8HHKv,Headlights,spotify:track:5tyymOcWpbYH54XPj8HHKv,"Suspect 44, ",0.00326,0.467,200250,0.925,0.000106,4,0.107,-4.43,1,0.0792,128.034,4,0.341
1vRXhOBDrznl2npy73RitV,Rooms,spotify:track:1vRXhOBDrznl2npy73RitV,"Audien, ",0.0145,0.633,199687,0.918,0.0236,2,0.176,-2.508,1,0.0481,127.941,4,0.164
172yqxTuPMYxwCrlh9nInL,Goombah,spotify:track:172yqxTuPMYxwCrlh9nInL,"EDX, ",0.0092,0.828,187008,0.867,0.0664,1,0.125,-5.247,1,0.0809,121.991,4,0.39
